u,v,key,osmid,highway,oneway,length,name,geometry,speed_kph,bearing,travel_time,grade,grade_abs,simple_model_e,lanes,maxspeed,ref,bridge,junction,width,access
82918236,82901554,0,"[954776990, 954776991]",trunk,False,101.33900000000001,400 North,"LINESTRING (-111.8244489 41.738902, -111.8242919 41.7388991, -111.8235349 41.7388855, -111.8232279 41.73888)",64.4,91.4,5.7,0.039,0.039,259328.62093486617,"['5', '4']",40 mph,US 89;UT 30,,,,
82901554,82901556,0,10081809,residential,False,88.796,,"LINESTRING (-111.8232279 41.73888, -111.8232335 41.7387668, -111.823268 41.738082)",41.6,182.1,7.7,0.043,0.043,140077.19651221854,,,,,,,
82901554,82918236,0,"[954776990, 954776991]",trunk,False,101.33900000000001,400 North,"LINESTRING (-111.8232279 41.73888, -111.8235349 41.7388855, -111.8242919 41.7388991, -111.8244489 41.738902)",64.4,271.4,5.7,-0.039,0.039,258505.00412676038,"['5', '4']",40 mph,US 89;UT 30,,,,
82901554,82922386,0,"[954776992, 954776991]",trunk,False,109.621,400 North,"LINESTRING (-111.8232279 41.73888, -111.8229999 41.7388759, -111.82266 41.7388698, -111.8219071 41.7388563)",64.4,91.4,6.1,0.042,0.042,280288.3753280977,"['5', '4']",40 mph,US 89;UT 30,,,,
82922386,82922388,0,10084280,residential,False,209.169,500 East,"LINESTRING (-111.8219071 41.7388563, -111.821902 41.7389868, -111.8219018 41.7390094, -111.8218946 41.7391777, -111.8218783 41.7396009, -111.8218385 41.7406187, -111.8218342 41.7407366)",41.6,1.7,18.1,-0.009,0.009,328621.4509992948,,,,,,,
82922386,82916889,0,10084280,residential,False,216.939,500 East,"LINESTRING (-111.8219071 41.7388563, -111.8219112 41.73875, -111.821912 41.7387297, -111.8219547 41.7376275, -111.821958 41.7375408, -111.8219659 41.7373362, -111.8219601 41.7372535, -111.8219562 41.7371063, -111.8219544 41.7369061)",41.6,181.0,18.8,0.018,0.018,340913.9716487057,,,,,,,
82922386,82901554,0,"[954776992, 954776991]",trunk,False,109.62100000000001,400 North,"LINESTRING (-111.8219071 41.7388563, -111.82266 41.7388698, -111.8229999 41.7388759, -111.8232279 41.73888)",64.4,271.4,6.1,-0.042,0.042,279435.4401285285,"['5', '4']",40 mph,US 89;UT 30,,,,
82922386,82913516,0,"[954776993, 954776995, 954776996]",trunk,False,209.151,400 North,"LINESTRING (-111.8219071 41.7388563, -111.8209929 41.7388398, -111.820366 41.7388285, -111.820209 41.7388257, -111.8195261 41.7388134, -111.8193871 41.7388109)",64.4,91.4,11.7,0.026,0.026,531920.5678556486,"['5', '4']",40 mph,US 89;UT 30,,,,
82913516,82920973,0,10084115,residential,False,48.251000000000005,600 East,"LINESTRING (-111.8193871 41.7388109, -111.819392 41.7386875, -111.8194062 41.7383772)",41.6,181.9,4.2,0.01,0.01,76403.33236904761,,,,,,,
82913516,6471698381,0,182952348,tertiary,False,193.224,600 East,"LINESTRING (-111.8193871 41.7388109, -111.819382 41.7389275, -111.8193459 41.7397609, -111.8193168 41.7404368, -111.819312 41.7405477)",45.2,1.8,15.4,0.005,0.005,332261.811094479,,,,,,,
82913516,82922386,0,"[954776993, 954776995, 954776996]",trunk,False,209.151,400 North,"LINESTRING (-111.8193871 41.7388109, -111.8195261 41.7388134, -111.820209 41.7388257, -111.820366 41.7388285, -111.8209929 41.7388398, -111.8219071 41.7388563)",64.4,271.4,11.7,-0.026,0.026,531223.9974215936,"['5', '4']",40 mph,US 89;UT 30,,,,
82913516,321801636,0,"[954777000, 1103018269]",trunk,False,128.874,400 North,"LINESTRING (-111.8193871 41.7388109, -111.819227 41.7388081, -111.8187763 41.7388005, -111.8180571 41.7387867, -111.8178343 41.7387846)",64.4,91.3,7.2,0.031,0.031,328925.21541012725,"['5', '4']",40 mph,US 89;UT 30,,,,
321801636,321801635,0,29262660,residential,False,52.217999999999996,,"LINESTRING (-111.8178343 41.7387846, -111.8178267 41.7386875, -111.8178343 41.7383152)",41.6,180.0,4.5,-0.021,0.021,82528.3814978464,,,,,,,
321801636,82913516,0,"[954777000, 1103018269]",trunk,False,128.874,400 North,"LINESTRING (-111.8178343 41.7387846, -111.8180571 41.7387867, -111.8187763 41.7388005, -111.819227 41.7388081, -111.8193871 41.7388109)",64.4,271.3,7.2,-0.031,0.031,328179.8847007372,"['5', '4']",40 mph,US 89;UT 30,,,,
321801636,775507728,0,1103018269,trunk,False,90.13,400 North,"LINESTRING (-111.8178343 41.7387846, -111.8175699 41.7387822, -111.8175211 41.7387817, -111.8173451 41.7387807, -111.8167488 41.7387587)",64.4,91.8,5.0,0.058,0.058,231074.2227112193,4,40 mph,US 89;UT 30,,,,
775507728,775507730,0,62162750,residential,False,74.801,700 East,"LINESTRING (-111.8167488 41.7387587, -111.8167814 41.7386443, -111.8168114 41.7383631, -111.8168273 41.7380897)",41.6,185.0,6.5,-0.005,0.005,117978.37096757429,,,,,,,
775507728,321797049,0,"[954778601, 954778602]",trunk,False,605.466,,"LINESTRING (-111.8167488 41.7387587, -111.8162831 41.7386878, -111.8157547 41.7386212, -111.8152257 41.738572, -111.8147325 41.7386175, -111.8141972 41.7387189, -111.8135692 41.7389703, -111.8121525 41.739558, -111.8113699 41.7398675, -111.8111237 41.7399463, -111.8109177 41.7400104, -111.8104628 41.7401513, -111.809995 41.7402847)",64.4,73.2,33.8,0.055,0.055,1534317.8428007683,"['5', '4']",40 mph,US 89;UT 30,,,,
775507728,321801636,0,1103018269,trunk,False,90.13,400 North,"LINESTRING (-111.8167488 41.7387587, -111.8173451 41.7387807, -111.8175211 41.7387817, -111.8175699 41.7387822, -111.8178343 41.7387846)",64.4,271.8,5.0,-0.058,0.058,230064.52139351994,4,40 mph,US 89;UT 30,,,,
