u,v,key,osmid,highway,oneway,length,name,geometry,speed_kph,bearing,travel_time,grade,grade_abs,simple_model_e,lanes,maxspeed,ref,bridge,junction,width,access
82882428,82933918,0,182952367,tertiary,False,215.042,North 200 East,"LINESTRING (-111.829338 41.7501171, -111.8293325 41.7502573, -111.8292624 41.7520502)",45.2,1.7,17.1,-0.006,0.006,369638.4935613516,2,,,,,,
82882428,82882421,0,186842308,tertiary,False,230.395,1000 North,"LINESTRING (-111.829338 41.7501171, -111.8290937 41.7501136, -111.8265613 41.7500755)",48.3,91.1,17.2,0.02,0.02,425890.48308884795,3,30 mph,,,,,
82882428,82911614,0,1051155472,tertiary,False,68.805,North 200 East,"LINESTRING (-111.829338 41.7501171, -111.8293445 41.7499545, -111.829342 41.7494984)",45.2,180.3,5.5,0.0,0.0,118915.17939693718,2,,,,,,
82882428,82882429,0,1051155473,tertiary,False,428.66099999999994,1000 North,"LINESTRING (-111.829338 41.7501171, -111.8295515 41.7501184, -111.8311513 41.7501284, -111.8319539 41.7501343, -111.8328874 41.7501412, -111.8331583 41.7501432, -111.8333108 41.7501443, -111.833475 41.7501455, -111.8336545 41.7501468, -111.8338483 41.7501482, -111.8343047 41.7501515, -111.834505 41.750153)",40.2,270.5,38.4,-0.015,0.015,648311.8252158232,3,25 mph,,,,,
82911614,82911612,0,10082913,residential,False,142.883,970 North,"LINESTRING (-111.829342 41.7494984, -111.8291717 41.7494998, -111.8291308 41.7494987, -111.8278164 41.7494778, -111.8276418 41.7494107)",41.6,94.0,12.4,0.023,0.023,224901.0230334027,,,,,,,
82911614,82930803,0,1051155472,tertiary,False,113.32600000000001,North 200 East,"LINESTRING (-111.829342 41.7494984, -111.8293381 41.7492258, -111.8293477 41.7486716, -111.8293475 41.7486252, -111.829349 41.7484793)",45.2,180.3,9.0,0.007,0.007,195286.02234809415,2,,,,,,
82911614,82882428,0,1051155472,tertiary,False,68.805,North 200 East,"LINESTRING (-111.829342 41.7494984, -111.8293445 41.7499545, -111.829338 41.7501171)",45.2,0.3,5.5,-0.0,0.0,118881.91690166171,2,,,,,,
82930803,82921904,0,1051155472,tertiary,False,96.586,North 200 East,"LINESTRING (-111.829349 41.7484793, -111.829375 41.7476109)",45.2,181.3,7.7,0.003,0.003,166563.79962458587,2,,,,,,
82930803,82911614,0,1051155472,tertiary,False,113.326,North 200 East,"LINESTRING (-111.829349 41.7484793, -111.8293475 41.7486252, -111.8293477 41.7486716, -111.8293381 41.7492258, -111.829342 41.7494984)",45.2,0.3,9.0,-0.007,0.007,195204.74566361328,2,,,,,,
82930803,82926546,0,1108034025,residential,False,227.64999999999998,900 North,"LINESTRING (-111.829349 41.7484793, -111.8292005 41.7484783, -111.8291508 41.7484768, -111.8267618 41.7484665, -111.8267359 41.7484664, -111.826605 41.7484647)",41.6,90.4,19.7,0.017,0.017,357786.5256934081,,,,,,,
82926546,82926554,0,10084769,residential,False,208.385,300 East,"LINESTRING (-111.826605 41.7484647, -111.8266086 41.748345, -111.826635 41.7474654, -111.8266681 41.7466919, -111.8266743 41.7465914)",41.6,181.6,18.0,0.003,0.003,327453.9344708171,,,,,,,
82926546,82882421,0,10084769,residential,False,179.15499999999997,300 East,"LINESTRING (-111.826605 41.7484647, -111.8266017 41.7485971, -111.8265694 41.749939, -111.8265681 41.7499646, -111.8265613 41.7500755)",41.6,1.2,15.5,-0.001,0.001,281587.3072209572,,,,,,,
82926546,82930803,0,1108034025,residential,False,227.64999999999998,900 North,"LINESTRING (-111.826605 41.7484647, -111.8267359 41.7484664, -111.8267618 41.7484665, -111.8291508 41.7484768, -111.8292005 41.7484783, -111.829349 41.7484793)",41.6,270.4,19.7,-0.017,0.017,357495.03336377564,,,,,,,
82926546,82930801,0,1108034025,residential,False,106.429,900 North,"LINESTRING (-111.826605 41.7484647, -111.8264789 41.7484634, -111.8264568 41.7484631, -111.8253222 41.7484532)",41.6,90.7,9.2,0.021,0.021,167738.2519886623,,,,,,,
82926554,82926556,0,10084769,residential,False,85.547,300 East,"LINESTRING (-111.8266743 41.7465914, -111.82672 41.7464842, -111.8267486 41.7458277)",41.6,184.2,7.4,0.006,0.006,134862.92143614395,,,,,,,
82926554,82926546,0,10084769,residential,False,208.385,300 East,"LINESTRING (-111.8266743 41.7465914, -111.8266681 41.7466919, -111.826635 41.7474654, -111.8266086 41.748345, -111.826605 41.7484647)",41.6,1.6,18.0,-0.003,0.003,327411.0053843354,,,,,,,
82926554,82933912,0,10086143,residential,False,224.28700000000003,800 North,"LINESTRING (-111.8266743 41.7465914, -111.8268296 41.7465952, -111.8268884 41.7465977, -111.8292202 41.7466531, -111.829255 41.746655, -111.8293763 41.7466569)",41.6,271.9,19.4,-0.02,0.02,352212.4447325413,,,,,,,
82926554,82902128,0,10086143,residential,False,121.39,800 North,"LINESTRING (-111.8266743 41.7465914, -111.8265501 41.7465884, -111.826496 41.7465883, -111.8252119 41.7465559)",41.6,91.9,10.5,0.022,0.022,191198.86219346715,,,,,,,
82902128,82902130,0,10081910,residential,False,77.849,,"LINESTRING (-111.8252119 41.7465559, -111.825212 41.746663, -111.8252164 41.747256)",41.6,359.7,6.7,-0.004,0.004,122738.96821572361,,,,,,,
82902128,82926554,0,10086143,residential,False,121.39,800 North,"LINESTRING (-111.8252119 41.7465559, -111.826496 41.7465883, -111.8265501 41.7465884, -111.8266743 41.7465914)",41.6,271.9,10.5,-0.022,0.022,190875.13953230207,,,,,,,
82902128,82918242,0,10086143,residential,False,86.086,800 North,"LINESTRING (-111.8252119 41.7465559, -111.8243452 41.7465349, -111.8241748 41.7465307)",41.6,91.9,7.4,0.034,0.034,135884.01428629074,,,,,,,
82918242,82902128,0,10086143,residential,False,86.086,800 North,"LINESTRING (-111.8241748 41.7465307, -111.8243452 41.7465349, -111.8252119 41.7465559)",41.6,271.9,7.4,-0.034,0.034,135484.53726227788,,,,,,,
82918242,82922392,0,10086143,residential,False,209.26799999999997,800 North,"LINESTRING (-111.8241748 41.7465307, -111.8240032 41.7465275, -111.8218136 41.7464911, -111.821653 41.7464884)",41.6,91.3,18.1,0.03,0.03,329006.8592705422,,,,,,,
82918242,82918243,0,182953051,residential,False,211.436,North 400 East,"LINESTRING (-111.8241748 41.7465307, -111.8241668 41.7466733, -111.8241065 41.7483065, -111.8241022 41.7484314)",41.6,1.6,18.3,-0.003,0.003,332194.6322890861,,,,,,,
82918242,82916810,0,182953051,residential,False,211.001,North 400 East,"LINESTRING (-111.8241748 41.7465307, -111.8241778 41.7464232, -111.8242377 41.7447534, -111.8242426 41.7446338)",41.6,181.5,18.3,0.005,0.005,331562.00542368804,,,,,,,
