u,v,key,osmid,highway,oneway,length,name,geometry,speed_kph,bearing,travel_time,grade,grade_abs,simple_model_e,lanes,maxspeed,ref,bridge,junction,width,access
82925334,82928912,0,687140398,primary,False,417.913,Main Street,"LINESTRING (-111.834884 41.7027078, -111.8348232 41.7040739, -111.8347449 41.705823, -111.8347126 41.706464)",88.5,2.0,17.0,0.001,0.001,1520801.998141168,5,55 mph,UT 165,,,,
82925334,82927722,0,687140398,primary,False,1284.483,Main Street,"LINESTRING (-111.834884 41.7027078, -111.834881 41.7008729, -111.8349606 41.6987595, -111.834888 41.6979566, -111.834585 41.695001, -111.8342794 41.6911743)",88.5,177.8,52.3,0.004,0.004,4661064.8986908635,5,55 mph,UT 165,,,,
82922871,82907980,0,10084595,tertiary,False,130.598,300 South,"LINESTRING (-111.8301107 41.7026298, -111.828538 41.7026031)",45.2,91.3,10.4,0.02,0.02,224961.86242767217,,,,,,,
82922871,82925334,0,10084595,tertiary,False,396.373,300 South,"LINESTRING (-111.8301107 41.7026298, -111.8304521 41.7026361, -111.8313122 41.7026518, -111.833532 41.7026925, -111.834884 41.7027078)",45.2,271.3,31.6,-0.011,0.011,680562.1080794345,,,,,,,
82922871,428515622,0,10085554,residential,False,283.096,Garden Drive,"LINESTRING (-111.8301107 41.7026298, -111.8301092 41.7025162, -111.8300507 41.7022515, -111.8299821 41.7021021, -111.8293935 41.701138, -111.8292614 41.7009658, -111.8290322 41.7007774, -111.8288747 41.7006002, -111.8287334 41.7003398)",41.6,155.8,24.5,0.008,0.008,444652.3793261171,,,,,,,
82922871,82932532,0,782253211,residential,False,153.435,485 West,"LINESTRING (-111.8301107 41.7026298, -111.8301074 41.7027259, -111.8300739 41.7040094)",41.6,1.1,13.3,0.005,0.005,241244.08865740846,,,,,,,
82932532,82907980,0,"[782253210, 10086155]",residential,False,283.45899999999995,"['425 West', '225 South']","LINESTRING (-111.8300739 41.7040094, -111.829967 41.704008, -111.8285152 41.7039883, -111.8285358 41.7027293, -111.8285364 41.7027024, -111.828538 41.7026031)",41.6,140.8,24.5,0.007,0.007,445216.6223431096,,,,,,,
82932532,82932534,0,782253211,residential,False,250.445,485 West,"LINESTRING (-111.8300739 41.7040094, -111.8300556 41.7047066, -111.8300332 41.7055636, -111.8300319 41.7056472, -111.8300702 41.7057511, -111.8302627 41.7059011, -111.8303181 41.7059965, -111.8303194 41.7060656, -111.8303221 41.7061912)",41.6,355.1,21.7,-0.004,0.004,393314.33163908665,,,,,,,
82932532,82922871,0,782253211,residential,False,153.435,485 West,"LINESTRING (-111.8300739 41.7040094, -111.8301074 41.7027259, -111.8301107 41.7026298)",41.6,181.1,13.3,-0.005,0.005,241311.568014014,,,,,,,
82932534,6440727010,0,687140404,residential,True,31.708,,"LINESTRING (-111.8303221 41.7061912, -111.8302458 41.7061943, -111.8301753 41.7062162, -111.8301186 41.7062544, -111.8300822 41.7063046, -111.8300702 41.7063609)",41.6,47.9,2.7,0.005,0.005,50422.29533899551,,,,,roundabout,,
82932534,82932532,0,782253211,residential,False,250.445,485 West,"LINESTRING (-111.8303221 41.7061912, -111.8303194 41.7060656, -111.8303181 41.7059965, -111.8302627 41.7059011, -111.8300702 41.7057511, -111.8300319 41.7056472, -111.8300332 41.7055636, -111.8300556 41.7047066, -111.8300739 41.7040094)",41.6,175.1,21.7,0.004,0.004,393443.15602830803,,,,,,,
6440727010,82924123,0,10086297,residential,False,155.65200000000002,100 South,"LINESTRING (-111.8300702 41.7063609, -111.8299057 41.7063584, -111.8295791 41.7063533, -111.8289021 41.7063428, -111.8281956 41.7063318)",41.6,91.2,13.5,0.012,0.012,244815.40393967228,,,,,,,
6440727010,6440727011,0,687140404,residential,True,31.010999999999996,,"LINESTRING (-111.8300702 41.7063609, -111.8300835 41.7064158, -111.8301201 41.7064644, -111.8301759 41.7065015, -111.8302448 41.706523, -111.8303194 41.7065265)",41.6,311.7,2.7,-0.012,0.012,49242.19787892581,,,,,roundabout,,
82924123,6440727010,0,10086297,residential,False,155.652,100 South,"LINESTRING (-111.8281956 41.7063318, -111.8289021 41.7063428, -111.8295791 41.7063533, -111.8299057 41.7063584, -111.8300702 41.7063609)",41.6,271.2,13.5,-0.012,0.012,244690.95578104575,,,,,,,
82924123,82931667,0,10086297,residential,False,436.67499999999995,100 South,"LINESTRING (-111.8281956 41.7063318, -111.8254092 41.7062886, -111.8245025 41.7062745, -111.8229365 41.7062502)",41.6,91.2,37.8,0.024,0.024,685465.9273557273,,,,,,,
82924123,8882654735,0,960058182,residential,False,71.995,,"LINESTRING (-111.8281956 41.7063318, -111.8281938 41.7063956, -111.8281893 41.7066622, -111.8281832 41.7069792)",41.6,0.8,6.2,0.009,0.009,113567.7772790609,,,,,,,
82931667,82926177,0,10085367,tertiary,False,218.269,200 West,"LINESTRING (-111.8229365 41.7062502, -111.8229772 41.7042875)",45.2,180.9,17.4,0.005,0.005,375283.46447757154,,,,,,,
82931667,82931669,0,10085367,tertiary,False,204.616,200 West,"LINESTRING (-111.8229365 41.7062502, -111.8229052 41.7071919, -111.8228776 41.7080445, -111.8228762 41.7080898)",45.2,1.4,16.3,-0.011,0.011,351698.8598811188,,,,,,,
82931667,82924123,0,10086297,residential,False,436.67499999999995,100 South,"LINESTRING (-111.8229365 41.7062502, -111.8245025 41.7062745, -111.8254092 41.7062886, -111.8281956 41.7063318)",41.6,271.2,37.8,-0.024,0.024,685265.7248289455,,,,,,,
82931667,82926205,0,10086297,residential,False,212.654,100 South,"LINESTRING (-111.8229365 41.7062502, -111.822796 41.706248, -111.8205798 41.7062136, -111.8203754 41.7062104)",41.6,91.2,18.4,0.028,0.028,334238.67014990695,,,,,,,
82926205,82926204,0,10084719,residential,False,209.381,100 South,"LINESTRING (-111.8203754 41.7062104, -111.8180354 41.7061441, -111.817855 41.706139)",41.6,92.2,18.1,0.026,0.026,329101.53407172643,,,,,,,
82926205,82932785,0,10085165,residential,False,205.15300000000002,100 West,"LINESTRING (-111.8203754 41.7062104, -111.8203491 41.7075749, -111.820342 41.7079464, -111.8203401 41.7080552)",41.6,0.8,17.8,-0.007,0.007,322294.13158604485,,,,,,,
82926205,82926175,0,10085165,residential,False,218.78799999999998,100 West,"LINESTRING (-111.8203754 41.7062104, -111.82038 41.7060469, -111.8204316 41.7043539, -111.8204355 41.7042433)",41.6,181.3,18.9,0.012,0.012,343831.3370793025,,,,,,,
82926205,82931667,0,10086297,residential,False,212.654,100 South,"LINESTRING (-111.8203754 41.7062104, -111.8205798 41.7062136, -111.822796 41.706248, -111.8229365 41.7062502)",41.6,271.2,18.4,-0.028,0.028,334013.2161683862,,,,,,,
82926204,82926205,0,10084719,residential,False,209.381,100 South,"LINESTRING (-111.817855 41.706139, -111.8180354 41.7061441, -111.8203754 41.7062104)",41.6,272.2,18.1,-0.026,0.026,328886.98616383795,,,,,,,
82926204,82927775,0,10085062,residential,False,207.41,Main Street,"LINESTRING (-111.817855 41.706139, -111.8178531 41.7062398, -111.8178285 41.7075518, -111.817822 41.7078932, -111.8178209 41.7080041)",41.6,0.8,17.9,-0.0,0.0,325854.9502834117,,,,,,,
82926204,82926173,0,10085062,residential,False,217.61,Main Street,"LINESTRING (-111.817855 41.706139, -111.8178625 41.7059968, -111.8179516 41.7043049, -111.817958 41.7041835)",41.6,182.3,18.8,0.018,0.018,342002.8543384926,,,,,,,
82926204,82931989,0,10085463,residential,False,202.467,100 South,"LINESTRING (-111.817855 41.706139, -111.8177146 41.7061348, -111.817035 41.7061146, -111.8155804 41.7060713, -111.815418 41.7060665)",41.6,92.3,17.5,0.035,0.035,318289.6500178958,,,,,,,
