u,v,key,osmid,highway,oneway,length,name,geometry,speed_kph,bearing,travel_time,grade,grade_abs,simple_model_e,lanes,maxspeed,ref,bridge,junction,width,access
82911836,82911834,0,182951971,tertiary,False,68.69800000000001,400 South,"LINESTRING (-111.8524154 41.7243435, -111.8523204 41.7242994, -111.8522748 41.7242777, -111.8522212 41.7242767, -111.8516132 41.724265)",40.2,97.5,6.2,0.002,0.002,104575.39030596646,,25 mph,,,,,
82911834,82926696,0,10084794,residential,False,214.948,Center Avenue,"LINESTRING (-111.8516132 41.724265, -111.8516213 41.7238882, -111.8516562 41.7223322)",40.2,181.0,19.2,-0.005,0.005,325380.85725284606,,25 mph,,,,,
82911834,82911836,0,182951971,tertiary,False,68.69800000000001,400 South,"LINESTRING (-111.8516132 41.724265, -111.8522212 41.7242767, -111.8522748 41.7242777, -111.8523204 41.7242994, -111.8524154 41.7243435)",40.2,277.5,6.2,-0.002,0.002,104347.38660993901,,25 mph,,,,,
82911834,82883761,0,182951971,tertiary,False,87.398,400 South,"LINESTRING (-111.8516132 41.724265, -111.851394 41.7242628, -111.851128 41.72426, -111.8505605 41.724245)",40.2,91.5,7.8,0.003,0.003,132848.12206478752,,25 mph,,,,,
82883761,82911831,0,182951971,tertiary,False,141.607,400 South,"LINESTRING (-111.8505605 41.724245, -111.8488546 41.7242177)",40.2,91.2,12.7,0.012,0.012,214797.84407546432,,25 mph,,,,,
82883761,82921158,0,10080155,residential,False,218.332,Southwest Street,"LINESTRING (-111.8505605 41.724245, -111.8505225 41.7261058, -111.850572 41.7262014)",41.6,359.7,18.9,0.007,0.007,343134.7700821793,,,,,,,
82883761,82911834,0,182951971,tertiary,False,87.398,400 South,"LINESTRING (-111.8505605 41.724245, -111.851128 41.72426, -111.851394 41.7242628, -111.8516132 41.724265)",40.2,271.5,7.8,-0.003,0.003,132595.93418590576,,25 mph,,,,,
82911831,82883761,0,182951971,tertiary,False,141.607,400 South,"LINESTRING (-111.8488546 41.7242177, -111.8505605 41.724245)",40.2,271.2,12.7,-0.012,0.012,214489.91403424976,,25 mph,,,,,
82911831,82911829,0,182951971,tertiary,False,64.191,400 South,"LINESTRING (-111.8488546 41.7242177, -111.8480818 41.7241937)",40.2,92.4,5.7,-0.008,0.008,97742.25670781967,,25 mph,,,,,
82911831,82915582,0,10083460,residential,False,141.815,Park Circle,"LINESTRING (-111.8488546 41.7242177, -111.8488374 41.7250505, -111.8494297 41.7250697)",41.6,333.3,12.3,0.004,0.004,223087.5001359169,,,,,,,
82911829,82911831,0,182951971,tertiary,False,64.191,400 South,"LINESTRING (-111.8480818 41.7241937, -111.8488546 41.7242177)",40.2,272.4,5.7,0.008,0.008,97559.72710251405,,25 mph,,,,,
82911829,3188827114,0,450841773,residential,False,92.05,500 West,"LINESTRING (-111.8480818 41.7241937, -111.8480626 41.7250214)",40.2,1.0,8.2,0.008,0.008,139853.09465975524,,25 mph,,,,,
82911829,82911828,0,182951971,tertiary,False,204.196,400 South,"LINESTRING (-111.8480818 41.7241937, -111.8479174 41.7241923, -111.8456217 41.7241627)",40.2,91.0,18.3,0.017,0.017,309399.2479617277,,25 mph,,,,,
82911829,82918076,0,450841773,residential,False,219.16199999999998,500 West,"LINESTRING (-111.8480818 41.7241937, -111.8480826 41.7241121, -111.84809 41.7237331, -111.8480912 41.7236673, -111.8481038 41.7234313, -111.8481629 41.7232324, -111.8482159 41.72316, -111.8488165 41.7223542)",40.2,196.6,19.6,-0.008,0.008,331713.38726189535,,25 mph,,,,,
82911828,8192987124,0,10084735,residential,False,86.197,400 West,"LINESTRING (-111.8456217 41.7241627, -111.845598 41.7247468, -111.845589 41.7249375)",41.6,1.8,7.5,0.006,0.006,135963.6126496306,,,,,,,
82911828,82911829,0,182951971,tertiary,False,204.196,400 South,"LINESTRING (-111.8456217 41.7241627, -111.8479174 41.7241923, -111.8480818 41.7241937)",40.2,271.0,18.3,-0.017,0.017,309060.2604654119,,25 mph,,,,,
82911828,82911825,0,182951971,tertiary,False,216.46000000000004,400 South,"LINESTRING (-111.8456217 41.7241627, -111.8447312 41.7241484, -111.8439464 41.7241416, -111.8430139 41.7241284)",40.2,91.0,19.4,-0.006,0.006,327862.715101614,,25 mph,,,,,
82911825,82933247,0,182951678,residential,False,215.579,300 West,"LINESTRING (-111.8430139 41.7241284, -111.843063 41.72219)",41.6,181.1,18.7,-0.007,0.007,338607.08229395404,,,,,,,
82911825,3642868073,0,782815711,tertiary,False,200.357,400 South,"LINESTRING (-111.8430139 41.7241284, -111.8406001 41.7240962)",40.2,91.0,17.9,0.005,0.005,303561.06571174524,,25 mph,,,,,
82911825,82911828,0,182951971,tertiary,False,216.45999999999998,400 South,"LINESTRING (-111.8430139 41.7241284, -111.8439464 41.7241416, -111.8447312 41.7241484, -111.8456217 41.7241627)",40.2,271.0,19.4,0.006,0.006,327664.03708363906,,25 mph,,,,,
82911825,82921155,0,182951977,residential,False,213.885,300 West,"LINESTRING (-111.8430139 41.7241284, -111.8429943 41.7248028, -111.8429854 41.7250184, -111.8429448 41.7260512)",41.6,1.5,18.5,0.007,0.007,336166.5833822101,,,,,,,
3642868073,82911825,0,782815711,tertiary,False,200.357,400 South,"LINESTRING (-111.8406001 41.7240962, -111.8430139 41.7241284)",40.2,271.0,17.9,-0.005,0.005,303295.2831599966,,25 mph,,,,,
3642868073,82911823,0,782815711,tertiary,False,15.937,400 South,"LINESTRING (-111.8406001 41.7240962, -111.8404081 41.7240937)",40.2,91.0,1.4,0.021,0.021,24910.37887921995,,25 mph,,,,,
3642868073,82921151,0,900930265,unclassified,False,214.356,200 West,"LINESTRING (-111.8406001 41.7240962, -111.840559 41.7260237)",48.5,0.9,15.9,0.004,0.004,398058.5627133213,1,,,,,,
82911823,82931247,0,10085356,residential,False,213.204,200 West,"LINESTRING (-111.8404081 41.7240937, -111.8404662 41.7221768)",41.6,181.3,18.5,-0.005,0.005,334889.2484352776,,,,,,,
82911823,3642868073,0,782815711,tertiary,False,15.937,400 South,"LINESTRING (-111.8404081 41.7240937, -111.8406001 41.7240962)",40.2,271.0,1.4,-0.021,0.021,24546.989735567295,,25 mph,,,,,
82911823,82911821,0,782815711,tertiary,False,214.05300000000003,400 South,"LINESTRING (-111.8404081 41.7240937, -111.837963 41.7240611, -111.8378293 41.7240593)",40.2,91.0,19.2,0.008,0.008,324267.9075608256,,25 mph,,,,,
82911821,82911819,0,10082947,tertiary,False,218.25300000000001,400 South,"LINESTRING (-111.8378293 41.7240593, -111.8369674 41.7240453, -111.8354651 41.7240209, -111.8354141 41.7240201, -111.8352001 41.7240166)",40.2,91.2,19.5,0.006,0.006,330608.634696833,,25 mph,,,,,
82911821,82933245,0,10086269,residential,False,210.815,100 West,"LINESTRING (-111.8378293 41.7240593, -111.8378519 41.7233693, -111.8378593 41.7231258, -111.8378929 41.722164)",41.6,181.4,18.2,-0.003,0.003,331149.6706814314,,,,,,,
82911821,82911823,0,782815711,tertiary,False,214.05300000000003,400 South,"LINESTRING (-111.8378293 41.7240593, -111.837963 41.7240611, -111.8404081 41.7240937)",40.2,271.0,19.2,-0.008,0.008,323983.8237726843,,25 mph,,,,,
82911821,82921149,0,782815712,tertiary,False,214.123,100 West,"LINESTRING (-111.8378293 41.7240593, -111.8377763 41.7255736, -111.8377623 41.7259843)",45.1,1.5,17.1,0.005,0.005,367332.8294917022,,,,,,,
82911819,82911821,0,10082947,tertiary,False,218.253,400 South,"LINESTRING (-111.8352001 41.7240166, -111.8354141 41.7240201, -111.8354651 41.7240209, -111.8369674 41.7240453, -111.8378293 41.7240593)",40.2,271.2,19.5,-0.006,0.006,330337.30712817516,,25 mph,,,,,
82911819,82935783,0,10086249,residential,False,210.96699999999998,400 South,"LINESTRING (-111.8352001 41.7240166, -111.8349834 41.7240108, -111.8349229 41.7240092, -111.8346113 41.7240009, -111.8326597 41.7239488)",40.2,92.0,18.9,0.008,0.008,319602.74653649365,,25 mph,,,,,
82911819,82917521,0,943701276,trunk,False,212.477,Main Street,"LINESTRING (-111.8352001 41.7240166, -111.8351874 41.7244422, -111.8351776 41.7247754, -111.835171 41.7249992, -111.8351535 41.725594, -111.8351489 41.7257481, -111.8351467 41.725848, -111.835144 41.725927)",56.3,1.3,13.6,0.003,0.003,464977.7783040089,4,35 mph,US 89;US 91,,,,
82911819,82927676,0,1012810853,trunk,False,207.564,Main Street,"LINESTRING (-111.8352001 41.7240166, -111.8352185 41.7233981, -111.8352271 41.7231144, -111.8352359 41.7228177, -111.835256 41.7221504)",56.3,181.3,13.3,-0.007,0.007,453914.5138503536,4,35 mph,US 89;US 91,,,,
82935783,82911819,0,10086249,residential,False,210.967,400 South,"LINESTRING (-111.8326597 41.7239488, -111.8346113 41.7240009, -111.8349229 41.7240092, -111.8349834 41.7240108, -111.8352001 41.7240166)",40.2,272.0,18.9,-0.008,0.008,319321.46825683664,,25 mph,,,,,
82935783,82931053,0,"[186842301, 464939238]",secondary,False,177.572,100 East,"LINESTRING (-111.8326597 41.7239488, -111.8327098 41.7233108, -111.8327183 41.7231337, -111.8327286 41.7229487, -111.8327383 41.7227158, -111.832747 41.7223534)",64.6,182.3,9.9,-0.001,0.001,453070.45774926356,,,,yes,,,
82935783,82917523,0,186842301,secondary,False,215.75,100 East,"LINESTRING (-111.8326597 41.7239488, -111.8325758 41.7258245, -111.832573 41.725888)",64.6,1.9,12.0,0.005,0.005,550407.0048014151,,,,,,,
82917523,82925892,0,687142596,tertiary,False,201.996,100 East,"LINESTRING (-111.832573 41.725888, -111.8324887 41.7277035)",45.1,2.0,16.1,0.007,0.007,346594.84057334944,,,,,,,
82917523,82917521,0,10083724,secondary,False,213.409,300 South,"LINESTRING (-111.832573 41.725888, -111.8338468 41.7259074, -111.8341396 41.7259118, -111.8342529 41.7259135, -111.8349132 41.7259235, -111.835144 41.725927)",64.6,271.2,11.9,-0.01,0.01,543884.4262187062,,,,,,,
82917523,82935783,0,186842301,secondary,False,215.75,100 East,"LINESTRING (-111.832573 41.725888, -111.8325758 41.7258245, -111.8326597 41.7239488)",64.6,181.9,12.0,-0.005,0.005,549938.6827361895,,,,,,,
82917523,82917525,0,186842302,tertiary,False,213.162,300 South,"LINESTRING (-111.832573 41.725888, -111.8312075 41.7258667, -111.830005 41.725848)",45.1,91.2,17.0,0.006,0.006,365741.994319573,2,,,,,,
82917525,82934897,0,"[10085117, 10085887]",residential,False,171.14499999999998,"['South 200 East', '350 South']","LINESTRING (-111.830005 41.725848, -111.830007 41.7257917, -111.8300333 41.7248733, -111.8307892 41.7248658)",41.6,210.8,14.8,0.003,0.003,268923.9522296012,,,,,,,
82917525,82917527,0,186842302,tertiary,False,205.17,300 South,"LINESTRING (-111.830005 41.725848, -111.828303 41.7258148, -111.8275336 41.7257998)",45.1,91.5,16.4,0.005,0.005,352065.7399323715,2,,,,,,
82917525,82917523,0,186842302,tertiary,False,213.162,300 South,"LINESTRING (-111.830005 41.725848, -111.8312075 41.7258667, -111.832573 41.725888)",45.1,271.2,17.0,-0.006,0.006,365405.4963322543,2,,,,,,
82917525,82925891,0,782815717,tertiary,False,201.91899999999998,South 200 East,"LINESTRING (-111.830005 41.725848, -111.8299978 41.7259898, -111.8299463 41.727562, -111.8299434 41.7276633)",45.1,1.5,16.1,0.004,0.004,346451.4944860621,3,,,,,,
82917527,82925890,0,10085543,residential,False,200.762,300 East,"LINESTRING (-111.8275336 41.7257998, -111.8274352 41.7276038)",41.6,2.3,17.4,0.007,0.007,315593.03343811247,,,,,,,
82917527,82917529,0,186842302,tertiary,False,133.258,300 South,"LINESTRING (-111.8275336 41.7257998, -111.8259281 41.7257794)",45.1,91.0,10.6,0.006,0.006,229047.12822238504,2,,,,,,
82917527,82917525,0,186842302,tertiary,False,205.17,300 South,"LINESTRING (-111.8275336 41.7257998, -111.828303 41.7258148, -111.830005 41.725848)",45.1,271.5,16.4,-0.005,0.005,351737.14124931773,2,,,,,,
82917529,82917531,0,105757100,residential,False,79.344,300 South,"LINESTRING (-111.8259281 41.7257794, -111.8249724 41.7257595)",41.6,91.6,6.9,-0.001,0.001,125238.00533930653,,,,,,,
82917529,82917527,0,186842302,tertiary,False,133.258,300 South,"LINESTRING (-111.8259281 41.7257794, -111.8275336 41.7257998)",45.1,271.0,10.6,-0.006,0.006,228709.93119329825,2,,,,,,
82917529,82922131,0,"[10084521, 464939235, 464939236]",tertiary,False,100.519,400 East,"LINESTRING (-111.8259281 41.7257794, -111.825921 41.7257139, -111.8258424 41.7253866, -111.8257563 41.7251039, -111.82568 41.7248957)",45.1,168.2,8.0,0.057,0.057,172996.04838853638,,,,yes,,,
82922131,82931053,0,"[10085328, 10084265, 10085495]",residential,False,786.727,"['Riverdale Avenue', '500 South', '300 East']","LINESTRING (-111.82568 41.7248957, -111.8257829 41.7248917, -111.8258177 41.7246732, -111.8258581 41.7245717, -111.8259587 41.7245359, -111.826439 41.7244911, -111.827268 41.724442, -111.827441 41.7244338, -111.827581 41.7243841, -111.8276174 41.7242381, -111.8276559 41.7238714, -111.8276668 41.723504, -111.8277302 41.7234045, -111.8278218 41.723325, -111.8279981 41.7231627, -111.8280784 41.7230978, -111.828125 41.7230058, -111.828149 41.7226859, -111.8281915 41.7226256, -111.828334 41.7225962, -111.82954 41.7226364, -111.8319404 41.7226609, -111.832747 41.7223534)",41.6,244.3,68.1,-0.013,0.013,1234024.281711502,,,,,,,
82922131,82917529,0,"[10084521, 464939235, 464939236]",tertiary,False,100.51899999999999,400 East,"LINESTRING (-111.82568 41.7248957, -111.8257563 41.7251039, -111.8258424 41.7253866, -111.825921 41.7257139, -111.8259281 41.7257794)",45.1,348.2,8.0,-0.057,0.057,172735.11341492936,,,,yes,,,
82922131,82924729,0,10084521,tertiary,False,140.929,400 East,"LINESTRING (-111.82568 41.7248957, -111.8255297 41.7244144, -111.8254757 41.7240296, -111.8255824 41.7236516)",45.1,176.6,11.2,0.038,0.038,242039.54177903014,,,,,,,
82924729,82922131,0,10084521,tertiary,False,140.929,400 East,"LINESTRING (-111.8255824 41.7236516, -111.8254757 41.7240296, -111.8255297 41.7244144, -111.82568 41.7248957)",45.1,356.6,11.2,-0.038,0.038,241955.9065327078,,,,,,,
82924729,82924725,0,10084521,tertiary,False,116.947,400 East,"LINESTRING (-111.8255824 41.7236516, -111.8257166 41.7232399, -111.8257455 41.7230373, -111.8257695 41.7226134)",45.1,187.7,9.3,0.009,0.009,200886.60980979848,,,,,,,
82924729,82915870,0,10086254,residential,False,264.413,400 South,"LINESTRING (-111.8255824 41.7236516, -111.8254541 41.7236527, -111.8254181 41.723653, -111.8253392 41.7236517, -111.8223972 41.7236017)",41.6,91.2,22.9,0.011,0.011,415444.03661796794,,,,,,,
82915870,82915874,0,186842314,residential,False,125.555,500 East,"LINESTRING (-111.8223972 41.7236017, -111.822373 41.7247307)",41.6,0.9,10.9,0.009,0.009,197679.9358643288,,,,,,,
82915870,82915864,0,10083500,residential,False,114.709,500 East,"LINESTRING (-111.8223972 41.7236017, -111.8223972 41.7235145, -111.8223974 41.7233405, -111.8223995 41.7226228, -111.8224004 41.7225701)",41.6,180.1,9.9,-0.015,0.015,180431.02569658397,,,,,,,
82915870,82924729,0,10086254,residential,False,264.413,400 South,"LINESTRING (-111.8223972 41.7236017, -111.8253392 41.7236517, -111.8254181 41.723653, -111.8254541 41.7236527, -111.8255824 41.7236516)",41.6,271.2,22.9,-0.011,0.011,415123.2363190758,,,,,,,
